id,pair_id,user_id,q1,algorithm,diff_fat,correct_answer,answer,gain
3021,5833,7cab89f36881d3136bcc1529b1f5615a,recipe_1,top10,-9.12594,1,1,1
3022,5970,7cab89f36881d3136bcc1529b1f5615a,recipe_1,top10,-6.54265,1,1,1
3023,3627,7cab89f36881d3136bcc1529b1f5615a,recipe_2,images,-10.6281,1,2,0
3024,3577,7cab89f36881d3136bcc1529b1f5615a,recipe_2,images,-8.43872,1,2,0
3026,6269,7cab89f36881d3136bcc1529b1f5615a,recipe_2,top10,-8.77411,1,2,0
3027,9872,7cab89f36881d3136bcc1529b1f5615a,recipe_1,top10,8.6591,2,1,0
3028,13635,7cab89f36881d3136bcc1529b1f5615a,recipe_2,top10,6.17723,2,2,1
3029,1450,7cab89f36881d3136bcc1529b1f5615a,recipe_2,images,-6.07659,1,2,0
3030,5006,7cab89f36881d3136bcc1529b1f5615a,recipe_1,images,-5.7318,1,1,1
3031,12585,7cab89f36881d3136bcc1529b1f5615a,recipe_1,top10,8.47327,2,1,0
3032,14335,7cab89f36881d3136bcc1529b1f5615a,recipe_2,top10,5.96259,2,2,1
3033,10979,7cab89f36881d3136bcc1529b1f5615a,recipe_2,images,10.7238,2,2,1
3034,12628,d9673c1136218be7f7f8156fab555dee,recipe_1,top10,8.4602,2,1,0
3035,12585,d9673c1136218be7f7f8156fab555dee,recipe_1,top10,8.47327,2,1,0
3036,3896,d9673c1136218be7f7f8156fab555dee,recipe_2,top10,-7.54346,1,2,0
3037,8529,d9673c1136218be7f7f8156fab555dee,recipe_2,images,7.92281,2,2,1
3038,11158,d9673c1136218be7f7f8156fab555dee,recipe_2,top10,6.54578,2,2,1
3039,7671,d9673c1136218be7f7f8156fab555dee,recipe_1,images,7.00521,2,1,0
3040,10361,d9673c1136218be7f7f8156fab555dee,recipe_2,images,8.33841,2,2,1
3041,6629,d9673c1136218be7f7f8156fab555dee,recipe_1,top10,-17.6358,1,1,1
3042,9872,d9673c1136218be7f7f8156fab555dee,recipe_2,top10,8.6591,2,2,1
3043,7302,d9673c1136218be7f7f8156fab555dee,recipe_1,images,7.98187,2,1,0
3044,5910,d9673c1136218be7f7f8156fab555dee,recipe_1,images,-16.7915,1,1,1
3045,10747,d9673c1136218be7f7f8156fab555dee,recipe_2,images,11.3495,2,2,1
3046,5970,d9673c1136218be7f7f8156fab555dee,recipe_1,top10,-6.54265,1,1,1
3047,2161,d9673c1136218be7f7f8156fab555dee,recipe_1,images,-10.3666,1,1,1
3048,13635,d9673c1136218be7f7f8156fab555dee,recipe_1,top10,6.17723,2,1,0
3049,2414,d9673c1136218be7f7f8156fab555dee,recipe_1,top10,-5.98981,1,1,1
3050,4727,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,images,-14.6939,1,1,1
3051,9250,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_2,images,6.90689,2,2,1
3052,11438,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_2,images,7.51731,2,2,1
3053,205,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_2,images,-6.20867,1,2,0
3054,1450,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_2,images,-6.07659,1,2,0
3055,12211,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,images,10.1655,2,1,0
3056,2035,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,top10,-8.37872,1,1,1
3057,2414,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,top10,-5.98981,1,1,1
3058,14549,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,images,7.11652,2,1,0
3059,13878,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_2,images,8.11702,2,2,1
3060,8529,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_2,images,7.92281,2,2,1
3061,7671,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_2,images,7.00521,2,2,1
3062,10361,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,images,8.33841,2,1,0
3063,2528,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,images,-6.39215,1,1,1
3064,3577,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,images,-8.43872,1,1,1
3065,3627,56790c5ad5a114e71ed099b6d1d2c6c8,recipe_1,images,-10.6281,1,1,1
3066,5161,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_1,top10,-13.154,1,1,1
3067,7735,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,images,12.7983,2,2,1
3068,3896,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,top10,-7.54346,1,2,0
3069,10747,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_1,images,11.3495,2,1,0
3070,5006,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,images,-5.7318,1,2,0
3071,6269,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,top10,-8.77411,1,2,0
3072,2035,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_1,top10,-8.37872,1,1,1
3073,4555,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_1,images,-5.67558,1,1,1
3074,12585,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,top10,8.47327,2,2,1
3075,3577,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_1,images,-8.43872,1,1,1
3076,5910,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,images,-16.7915,1,2,0
3077,13635,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_1,top10,6.17723,2,1,0
3078,10361,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,images,8.33841,2,2,1
3079,13878,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,images,8.11702,2,2,1
3080,2161,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,images,-10.3666,1,2,0
3081,11158,b46ffa7b5ec1aa8973ecebc95fbd7aa5,recipe_2,top10,6.54578,2,2,1
3082,3627,81d18d2b6a57565b8e47a90202b845bc,recipe_1,images,-10.6281,1,1,1
3083,13342,81d18d2b6a57565b8e47a90202b845bc,recipe_2,top10,7.94316,2,2,1
3084,5337,81d18d2b6a57565b8e47a90202b845bc,recipe_2,top10,-9.07995,1,2,0
3085,12585,81d18d2b6a57565b8e47a90202b845bc,recipe_1,top10,8.47327,2,1,0
3086,14549,81d18d2b6a57565b8e47a90202b845bc,recipe_1,images,7.11652,2,1,0
3087,205,81d18d2b6a57565b8e47a90202b845bc,recipe_2,images,-6.20867,1,2,0
3088,11438,81d18d2b6a57565b8e47a90202b845bc,recipe_1,images,7.51731,2,1,0
3089,7735,81d18d2b6a57565b8e47a90202b845bc,recipe_2,images,12.7983,2,2,1
3090,2735,81d18d2b6a57565b8e47a90202b845bc,recipe_2,top10,-5.60294,1,2,0
3091,5006,81d18d2b6a57565b8e47a90202b845bc,recipe_2,images,-5.7318,1,2,0
3092,10726,81d18d2b6a57565b8e47a90202b845bc,recipe_1,images,19.6225,2,1,0
3093,12211,81d18d2b6a57565b8e47a90202b845bc,recipe_1,images,10.1655,2,1,0
3094,9250,81d18d2b6a57565b8e47a90202b845bc,recipe_2,images,6.90689,2,2,1
3095,5833,81d18d2b6a57565b8e47a90202b845bc,recipe_2,top10,-9.12594,1,2,0
3096,9872,81d18d2b6a57565b8e47a90202b845bc,recipe_2,top10,8.6591,2,2,1
3097,11772,81d18d2b6a57565b8e47a90202b845bc,recipe_2,top10,8.70904,2,2,1
3098,7735,c1e61071c2dffcd1a6a554082ad5fb17,recipe_2,images,12.7983,2,2,1
3099,2528,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,images,-6.39215,1,1,1
3100,9872,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,top10,8.6591,2,1,0
3101,11465,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,top10,8.80632,2,1,0
3102,5970,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,top10,-6.54265,1,1,1
3103,2161,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,images,-10.3666,1,1,1
3104,4030,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,top10,-11.0786,1,1,1
3105,2735,c1e61071c2dffcd1a6a554082ad5fb17,recipe_2,top10,-5.60294,1,2,0
3106,7302,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,images,7.98187,2,1,0
3107,4727,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,images,-14.6939,1,1,1
3108,10979,c1e61071c2dffcd1a6a554082ad5fb17,recipe_2,images,10.7238,2,2,1
3109,12211,c1e61071c2dffcd1a6a554082ad5fb17,recipe_2,images,10.1655,2,2,1
3110,14549,c1e61071c2dffcd1a6a554082ad5fb17,recipe_2,images,7.11652,2,2,1
3111,6629,c1e61071c2dffcd1a6a554082ad5fb17,recipe_2,top10,-17.6358,1,2,0
3112,3577,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,images,-8.43872,1,1,1
3113,2035,c1e61071c2dffcd1a6a554082ad5fb17,recipe_1,top10,-8.37872,1,1,1
3114,2528,f3d634836ee9259792b8eb0895b53bd1,recipe_2,images,-6.39215,1,2,0
3115,12287,f3d634836ee9259792b8eb0895b53bd1,recipe_2,top10,6.08183,2,2,1
3116,205,f3d634836ee9259792b8eb0895b53bd1,recipe_2,images,-6.20867,1,2,0
3117,10176,f3d634836ee9259792b8eb0895b53bd1,recipe_2,top10,5.68524,2,2,1
3118,5337,f3d634836ee9259792b8eb0895b53bd1,recipe_1,top10,-9.07995,1,1,1
3119,4727,f3d634836ee9259792b8eb0895b53bd1,recipe_1,images,-14.6939,1,1,1
3120,5161,f3d634836ee9259792b8eb0895b53bd1,recipe_1,top10,-13.154,1,1,1
3121,3577,f3d634836ee9259792b8eb0895b53bd1,recipe_1,images,-8.43872,1,1,1
3122,11465,f3d634836ee9259792b8eb0895b53bd1,recipe_2,top10,8.80632,2,2,1
3123,4555,f3d634836ee9259792b8eb0895b53bd1,recipe_1,images,-5.67558,1,1,1
3124,12211,f3d634836ee9259792b8eb0895b53bd1,recipe_1,images,10.1655,2,1,0
3125,7671,f3d634836ee9259792b8eb0895b53bd1,recipe_2,images,7.00521,2,2,1
3126,7674,f3d634836ee9259792b8eb0895b53bd1,recipe_2,images,8.89186,2,2,1
3127,3896,f3d634836ee9259792b8eb0895b53bd1,recipe_1,top10,-7.54346,1,1,1
3128,11158,f3d634836ee9259792b8eb0895b53bd1,recipe_2,top10,6.54578,2,2,1
3129,9250,f3d634836ee9259792b8eb0895b53bd1,recipe_2,images,6.90689,2,2,1
3130,4030,26d763a971a9faaecb71b6b22ccee43a,recipe_2,top10,-11.0786,1,2,0
3131,11438,26d763a971a9faaecb71b6b22ccee43a,recipe_2,images,7.51731,2,2,1
3132,12585,b223b3231909e2764b8ca145f2bdfe43,recipe_1,top10,8.47327,2,1,0
3133,2035,26d763a971a9faaecb71b6b22ccee43a,recipe_1,top10,-8.37872,1,1,1
3134,6269,b223b3231909e2764b8ca145f2bdfe43,recipe_1,top10,-8.77411,1,1,1
3135,4555,26d763a971a9faaecb71b6b22ccee43a,recipe_1,images,-5.67558,1,1,1
3136,1450,b223b3231909e2764b8ca145f2bdfe43,recipe_1,images,-6.07659,1,1,1
3137,7671,26d763a971a9faaecb71b6b22ccee43a,recipe_2,images,7.00521,2,2,1
3138,10176,26d763a971a9faaecb71b6b22ccee43a,recipe_2,top10,5.68524,2,2,1
3139,13878,26d763a971a9faaecb71b6b22ccee43a,recipe_2,images,8.11702,2,2,1
3140,12470,b223b3231909e2764b8ca145f2bdfe43,recipe_1,top10,6.55463,2,1,0
3141,5833,26d763a971a9faaecb71b6b22ccee43a,recipe_2,top10,-9.12594,1,2,0
3142,5161,b223b3231909e2764b8ca145f2bdfe43,recipe_1,top10,-13.154,1,1,1
3143,205,26d763a971a9faaecb71b6b22ccee43a,recipe_1,images,-6.20867,1,1,1
3144,12585,26d763a971a9faaecb71b6b22ccee43a,recipe_1,top10,8.47327,2,1,0
3145,8672,b223b3231909e2764b8ca145f2bdfe43,recipe_1,images,14.596,2,1,0
3146,1450,26d763a971a9faaecb71b6b22ccee43a,recipe_2,images,-6.07659,1,2,0
3147,5910,26d763a971a9faaecb71b6b22ccee43a,recipe_2,images,-16.7915,1,2,0
3148,7735,b223b3231909e2764b8ca145f2bdfe43,recipe_2,images,12.7983,2,2,1
3149,11465,26d763a971a9faaecb71b6b22ccee43a,recipe_2,top10,8.80632,2,2,1
3150,13342,26d763a971a9faaecb71b6b22ccee43a,recipe_2,top10,7.94316,2,2,1
3151,5006,b223b3231909e2764b8ca145f2bdfe43,recipe_2,images,-5.7318,1,2,0
3152,14549,26d763a971a9faaecb71b6b22ccee43a,recipe_1,images,7.11652,2,1,0
3153,11158,26d763a971a9faaecb71b6b22ccee43a,recipe_2,top10,6.54578,2,2,1
3154,205,b223b3231909e2764b8ca145f2bdfe43,recipe_2,images,-6.20867,1,2,0
3155,10176,b223b3231909e2764b8ca145f2bdfe43,recipe_2,top10,5.68524,2,2,1
3156,10371,b223b3231909e2764b8ca145f2bdfe43,recipe_1,top10,7.31314,2,1,0
3157,4727,b223b3231909e2764b8ca145f2bdfe43,recipe_2,images,-14.6939,1,2,0
3158,5970,b223b3231909e2764b8ca145f2bdfe43,recipe_1,top10,-6.54265,1,1,1
3159,14549,b223b3231909e2764b8ca145f2bdfe43,recipe_1,images,7.11652,2,1,0
3160,10361,b223b3231909e2764b8ca145f2bdfe43,recipe_1,images,8.33841,2,1,0
3161,3627,b223b3231909e2764b8ca145f2bdfe43,recipe_2,images,-10.6281,1,2,0
3178,2414,e013a7cad595ccdff08a77ae5738ff24,recipe_2,top10,-5.98981,1,2,0
3179,12628,e013a7cad595ccdff08a77ae5738ff24,recipe_1,top10,8.4602,2,1,0
3180,11772,e013a7cad595ccdff08a77ae5738ff24,recipe_2,top10,8.70904,2,2,1
3181,10176,e013a7cad595ccdff08a77ae5738ff24,recipe_2,top10,5.68524,2,2,1
3182,7671,e013a7cad595ccdff08a77ae5738ff24,recipe_2,images,7.00521,2,2,1
3183,8672,e013a7cad595ccdff08a77ae5738ff24,recipe_1,images,14.596,2,1,0
3184,7674,e013a7cad595ccdff08a77ae5738ff24,recipe_1,images,8.89186,2,1,0
3185,13878,e013a7cad595ccdff08a77ae5738ff24,recipe_2,images,8.11702,2,2,1
3186,3896,e013a7cad595ccdff08a77ae5738ff24,recipe_2,top10,-7.54346,1,2,0
3187,5337,e013a7cad595ccdff08a77ae5738ff24,recipe_1,top10,-9.07995,1,1,1
3188,1450,e013a7cad595ccdff08a77ae5738ff24,recipe_1,images,-6.07659,1,1,1
3189,11158,e013a7cad595ccdff08a77ae5738ff24,recipe_2,top10,6.54578,2,2,1
3190,13635,e013a7cad595ccdff08a77ae5738ff24,recipe_1,top10,6.17723,2,1,0
3191,10726,e013a7cad595ccdff08a77ae5738ff24,recipe_1,images,19.6225,2,1,0
3192,10747,e013a7cad595ccdff08a77ae5738ff24,recipe_2,images,11.3495,2,2,1
3193,10979,e013a7cad595ccdff08a77ae5738ff24,recipe_1,images,10.7238,2,1,0
3203,9872,7c477efb4f552d4d035386c556a351ea,recipe_2,top10,8.6591,2,2,1
3204,12287,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,6.08183,2,1,0
3205,10747,7c477efb4f552d4d035386c556a351ea,recipe_2,images,11.3495,2,2,1
3206,2035,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,-8.37872,1,1,1
3207,7302,7c477efb4f552d4d035386c556a351ea,recipe_1,images,7.98187,2,1,0
3208,2414,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,-5.98981,1,1,1
3209,13878,7c477efb4f552d4d035386c556a351ea,recipe_2,images,8.11702,2,2,1
3210,5970,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,-6.54265,1,1,1
3211,3627,7c477efb4f552d4d035386c556a351ea,recipe_1,images,-10.6281,1,1,1
3212,4727,7c477efb4f552d4d035386c556a351ea,recipe_1,images,-14.6939,1,1,1
3213,6629,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,-17.6358,1,1,1
3214,13635,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,6.17723,2,1,0
3215,11158,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,6.54578,2,1,0
3216,10371,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,7.31314,2,1,0
3217,1450,7c477efb4f552d4d035386c556a351ea,recipe_1,images,-6.07659,1,1,1
3218,12628,7c477efb4f552d4d035386c556a351ea,recipe_1,top10,8.4602,2,1,0
3219,3896,e112378640982274948ebe7bd01c8bc8,recipe_2,top10,-7.54346,1,2,0
3220,8672,e112378640982274948ebe7bd01c8bc8,recipe_1,images,14.596,2,1,0
3221,7671,e112378640982274948ebe7bd01c8bc8,recipe_1,images,7.00521,2,1,0
3222,10371,e112378640982274948ebe7bd01c8bc8,recipe_1,top10,7.31314,2,1,0
3223,5337,e112378640982274948ebe7bd01c8bc8,recipe_1,top10,-9.07995,1,1,1
3224,11465,e112378640982274948ebe7bd01c8bc8,recipe_2,top10,8.80632,2,2,1
3225,13635,e112378640982274948ebe7bd01c8bc8,recipe_2,top10,6.17723,2,2,1
3226,1450,e112378640982274948ebe7bd01c8bc8,recipe_1,images,-6.07659,1,1,1
3227,13878,e112378640982274948ebe7bd01c8bc8,recipe_2,images,8.11702,2,2,1
3228,3627,e112378640982274948ebe7bd01c8bc8,recipe_1,images,-10.6281,1,1,1
3229,10747,e112378640982274948ebe7bd01c8bc8,recipe_2,images,11.3495,2,2,1
3230,7302,e112378640982274948ebe7bd01c8bc8,recipe_2,images,7.98187,2,2,1
3231,5910,e112378640982274948ebe7bd01c8bc8,recipe_2,images,-16.7915,1,2,0
3232,6629,e112378640982274948ebe7bd01c8bc8,recipe_2,top10,-17.6358,1,2,0
3233,12470,e112378640982274948ebe7bd01c8bc8,recipe_2,top10,6.55463,2,2,1
3234,12585,e112378640982274948ebe7bd01c8bc8,recipe_2,top10,8.47327,2,2,1
3235,5337,b2fb7f95ede9562426477ad112cd469d,recipe_1,top10,-9.07995,1,1,1
3236,7302,b2fb7f95ede9562426477ad112cd469d,recipe_1,images,7.98187,2,1,0
3237,13635,b2fb7f95ede9562426477ad112cd469d,recipe_2,top10,6.17723,2,2,1
3238,8672,b2fb7f95ede9562426477ad112cd469d,recipe_2,images,14.596,2,2,1
3239,7674,b2fb7f95ede9562426477ad112cd469d,recipe_2,images,8.89186,2,2,1
3240,9250,b2fb7f95ede9562426477ad112cd469d,recipe_2,images,6.90689,2,2,1
3241,13878,b2fb7f95ede9562426477ad112cd469d,recipe_2,images,8.11702,2,2,1
3242,10371,b2fb7f95ede9562426477ad112cd469d,recipe_2,top10,7.31314,2,2,1
3243,11772,b2fb7f95ede9562426477ad112cd469d,recipe_2,top10,8.70904,2,2,1
3244,12470,b2fb7f95ede9562426477ad112cd469d,recipe_2,top10,6.55463,2,2,1
3245,7735,b2fb7f95ede9562426477ad112cd469d,recipe_2,images,12.7983,2,2,1
3246,5970,b2fb7f95ede9562426477ad112cd469d,recipe_1,top10,-6.54265,1,1,1
3247,2414,b2fb7f95ede9562426477ad112cd469d,recipe_2,top10,-5.98981,1,2,0
3248,14549,b2fb7f95ede9562426477ad112cd469d,recipe_1,images,7.11652,2,1,0
3249,5833,b2fb7f95ede9562426477ad112cd469d,recipe_2,top10,-9.12594,1,2,0
3250,3896,b2fb7f95ede9562426477ad112cd469d,recipe_2,top10,-7.54346,1,2,0
3262,9872,dfb18638c1916f1d22581f77789a5ba5,recipe_2,top10,8.6591,2,2,1
3263,11438,dfb18638c1916f1d22581f77789a5ba5,recipe_1,images,7.51731,2,1,0
3264,12585,dfb18638c1916f1d22581f77789a5ba5,recipe_2,top10,8.47327,2,2,1
3265,5910,dfb18638c1916f1d22581f77789a5ba5,recipe_1,images,-16.7915,1,1,1
3266,11772,dfb18638c1916f1d22581f77789a5ba5,recipe_2,top10,8.70904,2,2,1
3267,4727,dfb18638c1916f1d22581f77789a5ba5,recipe_1,images,-14.6939,1,1,1
3268,14335,dfb18638c1916f1d22581f77789a5ba5,recipe_2,top10,5.96259,2,2,1
3269,7735,dfb18638c1916f1d22581f77789a5ba5,recipe_2,images,12.7983,2,2,1
3270,10726,dfb18638c1916f1d22581f77789a5ba5,recipe_2,images,19.6225,2,2,1
3271,6269,dfb18638c1916f1d22581f77789a5ba5,recipe_2,top10,-8.77411,1,2,0
3272,12287,dfb18638c1916f1d22581f77789a5ba5,recipe_2,top10,6.08183,2,2,1
3273,3627,dfb18638c1916f1d22581f77789a5ba5,recipe_2,images,-10.6281,1,2,0
3274,11158,dfb18638c1916f1d22581f77789a5ba5,recipe_1,top10,6.54578,2,1,0
3275,5970,dfb18638c1916f1d22581f77789a5ba5,recipe_1,top10,-6.54265,1,1,1
3276,5161,dfb18638c1916f1d22581f77789a5ba5,recipe_1,top10,-13.154,1,1,1
3277,2528,dfb18638c1916f1d22581f77789a5ba5,recipe_1,images,-6.39215,1,1,1
3278,3896,6aa179f92e60ded272c176bf982a3b2c,recipe_2,top10,-7.54346,1,2,0
3279,2735,6aa179f92e60ded272c176bf982a3b2c,recipe_2,top10,-5.60294,1,2,0
3280,10176,6aa179f92e60ded272c176bf982a3b2c,recipe_2,top10,5.68524,2,2,1
3281,9872,6aa179f92e60ded272c176bf982a3b2c,recipe_1,top10,8.6591,2,1,0
3282,2414,6aa179f92e60ded272c176bf982a3b2c,recipe_1,top10,-5.98981,1,1,1
3283,7302,6aa179f92e60ded272c176bf982a3b2c,recipe_1,images,7.98187,2,1,0
3284,10371,6aa179f92e60ded272c176bf982a3b2c,recipe_2,top10,7.31314,2,2,1
3285,12585,6aa179f92e60ded272c176bf982a3b2c,recipe_2,top10,8.47327,2,2,1
3286,5910,6aa179f92e60ded272c176bf982a3b2c,recipe_2,images,-16.7915,1,2,0
3287,4555,6aa179f92e60ded272c176bf982a3b2c,recipe_1,images,-5.67558,1,1,1
3288,12470,6aa179f92e60ded272c176bf982a3b2c,recipe_2,top10,6.55463,2,2,1
3289,8529,6aa179f92e60ded272c176bf982a3b2c,recipe_1,images,7.92281,2,1,0
3290,205,6aa179f92e60ded272c176bf982a3b2c,recipe_1,images,-6.20867,1,1,1
3291,10361,6aa179f92e60ded272c176bf982a3b2c,recipe_2,images,8.33841,2,2,1
3292,10747,6aa179f92e60ded272c176bf982a3b2c,recipe_2,images,11.3495,2,2,1
3293,9250,6aa179f92e60ded272c176bf982a3b2c,recipe_2,images,6.90689,2,2,1
3294,8672,83ac9d977152afe45fb16c7feddeb901,recipe_1,images,14.596,2,1,0
3295,9250,83ac9d977152afe45fb16c7feddeb901,recipe_2,images,6.90689,2,2,1
3296,5006,83ac9d977152afe45fb16c7feddeb901,recipe_1,images,-5.7318,1,1,1
3297,5833,83ac9d977152afe45fb16c7feddeb901,recipe_1,top10,-9.12594,1,1,1
3298,10361,83ac9d977152afe45fb16c7feddeb901,recipe_1,images,8.33841,2,1,0
3299,12470,83ac9d977152afe45fb16c7feddeb901,recipe_2,top10,6.55463,2,2,1
3300,5970,83ac9d977152afe45fb16c7feddeb901,recipe_1,top10,-6.54265,1,1,1
3301,11158,83ac9d977152afe45fb16c7feddeb901,recipe_1,top10,6.54578,2,1,0
3302,4555,83ac9d977152afe45fb16c7feddeb901,recipe_1,images,-5.67558,1,1,1
3303,8529,83ac9d977152afe45fb16c7feddeb901,recipe_1,images,7.92281,2,1,0
3304,7671,83ac9d977152afe45fb16c7feddeb901,recipe_2,images,7.00521,2,2,1
3305,6269,83ac9d977152afe45fb16c7feddeb901,recipe_2,top10,-8.77411,1,2,0
3306,205,83ac9d977152afe45fb16c7feddeb901,recipe_1,images,-6.20867,1,1,1
3307,5910,83ac9d977152afe45fb16c7feddeb901,recipe_2,images,-16.7915,1,2,0
3308,9872,83ac9d977152afe45fb16c7feddeb901,recipe_2,top10,8.6591,2,2,1
3309,3896,83ac9d977152afe45fb16c7feddeb901,recipe_2,top10,-7.54346,1,2,0
3310,4727,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,-14.6939,1,1,1
3310,4727,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,-14.6939,1,1,1
3311,9250,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,images,6.90689,2,2,1
3311,9250,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,images,6.90689,2,2,1
3312,221,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,top10,-22.4079,1,1,1
3312,221,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,top10,-22.4079,1,1,1
3313,10176,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,top10,5.68524,2,2,1
3313,10176,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,top10,5.68524,2,2,1
3314,3896,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,top10,-7.54346,1,1,1
3314,3896,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,top10,-7.54346,1,1,1
3315,13878,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,images,8.11702,2,2,1
3315,13878,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,images,8.11702,2,2,1
3316,1450,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,-6.07659,1,1,1
3316,1450,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,-6.07659,1,1,1
3317,7674,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,8.89186,2,1,0
3317,7674,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,8.89186,2,1,0
3318,14549,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,7.11652,2,1,0
3318,14549,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,7.11652,2,1,0
3319,11438,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,7.51731,2,1,0
3319,11438,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,7.51731,2,1,0
3320,11465,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,top10,8.80632,2,2,1
3320,11465,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,top10,8.80632,2,2,1
3321,5970,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,top10,-6.54265,1,1,1
3321,5970,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,top10,-6.54265,1,1,1
3322,14335,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,top10,5.96259,2,2,1
3322,14335,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,top10,5.96259,2,2,1
3323,3577,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,-8.43872,1,1,1
3323,3577,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,-8.43872,1,1,1
3324,10371,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,top10,7.31314,2,2,1
3324,10371,a7a906603f93ea9ccb5e61f5d530f39d,recipe_2,top10,7.31314,2,2,1
3325,2528,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,-6.39215,1,1,1
3325,2528,a7a906603f93ea9ccb5e61f5d530f39d,recipe_1,images,-6.39215,1,1,1
3337,5833,13ac795168b044153c43a240c2c1184e,recipe_2,top10,-9.12594,1,2,0
3338,10176,13ac795168b044153c43a240c2c1184e,recipe_2,top10,5.68524,2,2,1
3339,221,13ac795168b044153c43a240c2c1184e,recipe_2,top10,-22.4079,1,2,0
3340,13342,13ac795168b044153c43a240c2c1184e,recipe_2,top10,7.94316,2,2,1
3341,12211,13ac795168b044153c43a240c2c1184e,recipe_2,images,10.1655,2,2,1
